## FlyBase D. melanogaster-Human Orthologs and associated diseases report
## Generated: Sun Mar 30 12:43:55 2025
## Using datasource: dbi:Pg:dbname=fb_2025_02_reporting;host=flysql25;port=5432...

##Dmel_gene_ID	Dmel_gene_symbol	Human_gene_HGNC_ID	Human_gene_OMIM_ID	Human_gene_symbol	DIOPT_score	OMIM_Phenotype_IDs	OMIM_Phenotype_IDs[name]
FBgn0261514	NimA	HGNC:33631	MIM:610278	PEAR1	5		
FBgn0261514	NimA	HGNC:29634	MIM:612453	MEGF10	4	614399,620249	614399[CONGENITAL MYOPATHY 10A, SEVERE VARIANT; CMYO10A],620249[CONGENITAL MYOPATHY 10B, MILD VARIANT; CMYO10B]
FBgn0261514	NimA	HGNC:29635	MIM:612454	MEGF11	4		
FBgn0261524	lic	HGNC:6844	MIM:601335	MAP2K4	5		
FBgn0261524	lic	HGNC:6846	MIM:601254	MAP2K6	12		
FBgn0261524	lic	HGNC:6843	MIM:602315	MAP2K3	13		
FBgn0261530	nbs	HGNC:7652	MIM:602667	NBN	9	251260,609135,613065	251260[NIJMEGEN BREAKAGE SYNDROME; NBS],609135[APLASTIC ANEMIA],613065[LEUKEMIA, ACUTE LYMPHOBLASTIC; ALL]
FBgn0261532	cdm	HGNC:16853	MIM:610411	IPO13	14		
FBgn0261534	l(2)34Fc	HGNC:27622	MIM:611578	FRRS1	5		
FBgn0261534	l(2)34Fc	HGNC:53638		REELD1	4		
FBgn0261535	l(2)34Fd	HGNC:25862	MIM:616197	NOL10	14		
FBgn0261545	CG42663	HGNC:29847	MIM:608789	NCKAP5	3		
FBgn0261547	Exn	HGNC:15590	MIM:608504	ARHGEF15	6		
FBgn0261547	Exn	HGNC:7807	MIM:605991	NGEF	8		
FBgn0261547	Exn	HGNC:15515	MIM:618871	ARHGEF16	5		
FBgn0261547	Exn	HGNC:24490	MIM:617552	ARHGEF26	6		
FBgn0261547	Exn	HGNC:13209	MIM:600888	ARHGEF5	5		
FBgn0261547	Exn	HGNC:26604	MIM:612496	ARHGEF19	5		
FBgn0261549	rdgA	HGNC:2852	MIM:601440	DGKE	3	615008	615008[NEPHROTIC SYNDROME, TYPE 7; NPHS7]
FBgn0261549	rdgA	HGNC:2853	MIM:601854	DGKG	3		
FBgn0261549	rdgA	HGNC:2850	MIM:604070	DGKB	3		
FBgn0261549	rdgA	HGNC:2857	MIM:601441	DGKZ	13		
FBgn0261549	rdgA	HGNC:2855	MIM:604072	DGKI	12		
FBgn0261550	Orp8	HGNC:16386	MIM:606737	OSBPL9	3		
FBgn0261550	Orp8	HGNC:16397	MIM:606739	OSBPL11	3		
FBgn0261550	Orp8	HGNC:16392	MIM:606733	OSBPL5	12		
FBgn0261550	Orp8	HGNC:16395	MIM:606738	OSBPL10	3		
FBgn0261550	Orp8	HGNC:16396	MIM:606736	OSBPL8	13		
FBgn0261552	ps	HGNC:7886	MIM:602157	NOVA1	12		
FBgn0261552	ps	HGNC:7887	MIM:601991	NOVA2	12	618859	618859[NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT AUTISTIC FEATURES AND/OR STRUCTURAL BRAIN ABNORMALITIES; NEDASB]
FBgn0261554	Arms	HGNC:29508	MIM:615759	KIDINS220	11	617296,619501	617296[SPASTIC PARAPLEGIA, INTELLECTUAL DISABILITY, NYSTAGMUS, AND OBESITY; SINO],619501[VENTRICULOMEGALY AND ARTHROGRYPOSIS; VENARG]
FBgn0261555	CG42673	HGNC:16859	MIM:605551	NOS1AP	11	619155	619155[NEPHROTIC SYNDROME, TYPE 22; NPHS22]
FBgn0261555	CG42673	HGNC:34351		C1orf226	4		
FBgn0261556	CG42674	HGNC:29105	MIM:611101	PLEKHG5	8	611067,615376	611067[NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL RECESSIVE 4; HMNR4],615376[CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE C; CMTRIC]
FBgn0261556	CG42674	HGNC:25562	MIM:611743	PLEKHG6	6		
FBgn0261560	Thor	HGNC:3290	MIM:603483	EIF4EBP3	11		
FBgn0261560	Thor	HGNC:3289	MIM:602224	EIF4EBP2	12		
FBgn0261560	Thor	HGNC:3288	MIM:602223	EIF4EBP1	12		
FBgn0261561	CG42675	HGNC:24277		ZC2HC1A	6		
FBgn0261561	CG42675	HGNC:21174		ZC2HC1B	6		
FBgn0261561	CG42675	HGNC:20354		ZC2HC1C	4		
FBgn0261563	wb	HGNC:6483	MIM:600805	LAMA3	5	245660,619783,619784	245660[EPIDERMOLYSIS BULLOSA, JUNCTIONAL 2C, LARYNGOONYCHOCUTANEOUS; JEB2C],619783[EPIDERMOLYSIS BULLOSA, JUNCTIONAL 2A, INTERMEDIATE; JEB2A],619784[EPIDERMOLYSIS BULLOSA, JUNCTIONAL 2B, SEVERE; JEB2B]
FBgn0261563	wb	HGNC:6481	MIM:150320	LAMA1	11	615960	615960[PORETTI-BOLTSHAUSER SYNDROME; PTBHS]
FBgn0261563	wb	HGNC:6482	MIM:156225	LAMA2	11	607855,618138	607855[MUSCULAR DYSTROPHY, CONGENITAL MEROSIN-DEFICIENT, 1A; MDC1A],618138[MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 23; LGMDR23]
FBgn0261563	wb	HGNC:6484	MIM:600133	LAMA4	3	615235	615235[CARDIOMYOPATHY, DILATED, 1JJ; CMD1JJ]
FBgn0261563	wb	HGNC:6485	MIM:601033	LAMA5	5	620049,620076	620049[NEPHROTIC SYNDROME, TYPE 26; NPHS26],620076[BENT BONE DYSPLASIA SYNDROME 2; BBDS2]
FBgn0261563	wb	HGNC:23319	MIM:608818	NTNG1	3		
FBgn0261564	ReepA	HGNC:26176	MIM:609349	REEP4	9		
FBgn0261564	ReepA	HGNC:30078	MIM:609346	REEP6	3	617304	617304[RETINITIS PIGMENTOSA 77; RP77]
FBgn0261564	ReepA	HGNC:23711	MIM:609348	REEP3	6		
FBgn0261564	ReepA	HGNC:17975	MIM:609347	REEP2	9	615625,620606	615625[SPASTIC PARAPLEGIA 72A, AUTOSOMAL DOMINANT; SPG72A],620606[SPASTIC PARAPLEGIA 72B, AUTOSOMAL RECESSIVE; SPG72B]
FBgn0261564	ReepA	HGNC:25786	MIM:609139	REEP1	7	610250,614751,620011	610250[SPASTIC PARAPLEGIA 31, AUTOSOMAL DOMINANT; SPG31],614751[NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL DOMINANT 12; HMND12],620011[NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL RECESSIVE 6; HMNR6]
FBgn0261564	ReepA	HGNC:30077	MIM:125265	REEP5	3		
FBgn0261570	raskol	HGNC:9871	MIM:139150	RASA1	3	605462,608354	605462[BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1; BCC1],608354[CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION 1; CMAVM1]
FBgn0261570	raskol	HGNC:11497	MIM:603384	SYNGAP1	11	612621	612621[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5]
FBgn0261570	raskol	HGNC:9874	MIM:606136	RASAL2	12		
FBgn0261570	raskol	HGNC:26129	MIM:616561	RASAL3	8		
FBgn0261570	raskol	HGNC:17294	MIM:609205	DAB2IP	12		
FBgn0261571	CG42685	HGNC:9015	MIM:604670	PKDREJ	3		
FBgn0261573	CoRest	HGNC:17441	MIM:607675	RCOR1	11		
FBgn0261573	CoRest	HGNC:27455	MIM:616019	RCOR2	11		
FBgn0261573	CoRest	HGNC:25594	MIM:620464	RCOR3	12		
FBgn0261574	kug	HGNC:3595	MIM:600976	FAT1	13		
FBgn0261574	kug	HGNC:23112	MIM:612483	FAT3	11		
FBgn0261574	kug	HGNC:3596	MIM:604269	FAT2	12	617769	617769[SPINOCEREBELLAR ATAXIA 45; SCA45]
FBgn0261574	kug	HGNC:13733	MIM:605516	CDH23	3	601067,601386,617540	601067[USHER SYNDROME, TYPE ID; USH1D],601386[DEAFNESS, AUTOSOMAL RECESSIVE 12; DFNB12],617540[PITUITARY ADENOMA 5, MULTIPLE TYPES; PITA5]
FBgn0261575	tobi	HGNC:4139	MIM:104180	GANC	3		
FBgn0261575	tobi	HGNC:19918	MIM:618255	MYORG	12	618317	618317[BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 7, AUTOSOMAL RECESSIVE; IBGC7]
FBgn0261575	tobi	HGNC:4065	MIM:606800	GAA	3	232300	232300[POMPE DISEASE]
FBgn0261575	tobi	HGNC:10856	MIM:609845	SI	3	222900	222900[SUCRASE-ISOMALTASE DEFICIENCY, CONGENITAL; CSID]
FBgn0261575	tobi	HGNC:7043	MIM:154360	MGAM	3		
FBgn0261588	pdm3	HGNC:21694	MIM:609062	POU6F2	7	601583	601583[WILMS TUMOR 5; WT5]
FBgn0261588	pdm3	HGNC:9224	MIM:618043	POU6F1	5		
FBgn0261592	RpS6	HGNC:10429	MIM:180460	RPS6	14		
FBgn0261596	RpS24	HGNC:10411	MIM:602412	RPS24	14	610629	610629[DIAMOND-BLACKFAN ANEMIA 3; DBA3]
FBgn0261597	RpS26	HGNC:10414	MIM:603701	RPS26	12	613309	613309[DIAMOND-BLACKFAN ANEMIA 10; DBA10]
FBgn0261597	RpS26	HGNC:31817		RPS26P11	9		
FBgn0261599	RpS29	HGNC:10419	MIM:603633	RPS29	13	615909	615909[DIAMOND-BLACKFAN ANEMIA 13; DBA13]
FBgn0261602	RpL8	HGNC:14056	MIM:611822	MRPL2	4		
FBgn0261602	RpL8	HGNC:10368	MIM:604177	RPL8	14		
FBgn0261608	RpL37A	HGNC:10348	MIM:613314	RPL37A	12		
FBgn0261608	RpL37A	HGNC:35645		RPL37AP8	6		
FBgn0261610	Cep162	HGNC:21107	MIM:610201	CEP162	3		
FBgn0261612	CngA	HGNC:2152	MIM:609472	CNGA4	10		
FBgn0261612	CngA	HGNC:2150	MIM:600053	CNGA3	13	216900	216900[ACHROMATOPSIA 2; ACHM2]
FBgn0261612	CngA	HGNC:2149	MIM:300338	CNGA2	13		
FBgn0261612	CngA	HGNC:2148	MIM:123825	CNGA1	13	613756	613756[RETINITIS PIGMENTOSA 49; RP49]
FBgn0261612	CngA	HGNC:2151	MIM:600724	CNGB1	4	613767	613767[RETINITIS PIGMENTOSA 45; RP45]
FBgn0261612	CngA	HGNC:2153	MIM:605080	CNGB3	4	262300	262300[ACHROMATOPSIA 3; ACHM3]
FBgn0261617	nej	HGNC:2348	MIM:600140	CREBBP	11	180849,618332	180849[RUBINSTEIN-TAYBI SYNDROME 1; RSTS1],618332[MENKE-HENNEKAM SYNDROME 1; MKHK1]
FBgn0261617	nej	HGNC:3373	MIM:602700	EP300	12	114500,613684,618333	114500[COLORECTAL CANCER; CRC],613684[RUBINSTEIN-TAYBI SYNDROME 2; RSTS2],618333[MENKE-HENNEKAM SYNDROME 2; MKHK2]
FBgn0261618	larp	HGNC:24704	MIM:620467	LARP1B	12		
FBgn0261618	larp	HGNC:29531	MIM:612059	LARP1	11		
FBgn0261618	larp	HGNC:24012	MIM:611300	LARP6	3		
FBgn0261624	I-3	HGNC:9285	MIM:606670	PPP1R11	11		
FBgn0261625	Gls	HGNC:4331	MIM:138280	GLS	14	618328,618339,618412	618328[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 71; DEE71],618339[CASGID SYNDROME; CASGID],618412[GLOBAL DEVELOPMENTAL DELAY, PROGRESSIVE ATAXIA, AND ELEVATED GLUTAMINE; GDPAG]
FBgn0261625	Gls	HGNC:29570	MIM:606365	GLS2	12		
FBgn0261641	CG42724	HGNC:15630	MIM:605409	TCERG1	12		
FBgn0261641	CG42724	HGNC:23533	MIM:620498	TCERG1L	6		
FBgn0261647	Axud1	HGNC:14300	MIM:606458	CSRNP1	8		
FBgn0261647	Axud1	HGNC:30729	MIM:620405	CSRNP3	8		
FBgn0261647	Axud1	HGNC:16006	MIM:620404	CSRNP2	8		
FBgn0261648	salm	HGNC:10524	MIM:602218	SALL1	9	107480	107480[TOWNES-BROCKS SYNDROME 1; TBS1]
FBgn0261648	salm	HGNC:10527	MIM:605079	SALL3	10		
FBgn0261648	salm	HGNC:10526	MIM:602219	SALL2	8	216820	216820[COLOBOMA, OCULAR, AUTOSOMAL RECESSIVE]
FBgn0261648	salm	HGNC:15924	MIM:607343	SALL4	10	147750,607323	147750[IVIC SYNDROME; IVIC],607323[DUANE-RADIAL RAY SYNDROME; DRRS]
FBgn0261671	tweek	HGNC:26953	MIM:611565	BLTP1	14	617822	617822[ALKURAYA-KUCINSKAS SYNDROME; ALKKUCS]
FBgn0261673	nemy	HGNC:20797	MIM:605745	CYBRD1	5		
FBgn0261673	nemy	HGNC:2571	MIM:600019	CYB561	5	618182	618182[ORTHOSTATIC HYPOTENSION 2; ORTHYP2]
FBgn0261673	nemy	HGNC:23014	MIM:618757	CYB561A3	5		
FBgn0261675	Npc1b	HGNC:7898	MIM:608010	NPC1L1	8	617966	617966[LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 7; LDLCQ7]
FBgn0261675	Npc1b	HGNC:7897	MIM:607623	NPC1	9	257220	257220[NIEMANN-PICK DISEASE, TYPE C1; NPC1]
FBgn0261683	B9d2	HGNC:28636	MIM:611951	B9D2	13	614175	614175[MECKEL SYNDROME, TYPE 10; MKS10]
FBgn0261697	tctn	HGNC:24519	MIM:613847	TCTN3	8	258860,614815	258860[OROFACIODIGITAL SYNDROME IV; OFD4],614815[JOUBERT SYNDROME 18; JBTS18]
FBgn0261697	tctn	HGNC:26113	MIM:609863	TCTN1	7	614173	614173[JOUBERT SYNDROME 13; JBTS13]
FBgn0261698	SLO2	HGNC:18867	MIM:615215	KCNU1	3	620196	620196[SPERMATOGENIC FAILURE 79; SPGF79]
FBgn0261698	SLO2	HGNC:18866	MIM:610044	KCNT2	13	617771	617771[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 57; DEE57]
FBgn0261698	SLO2	HGNC:18865	MIM:608167	KCNT1	14	614959,615005	614959[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 14; DEE14],615005[EPILEPSY, NOCTURNAL FRONTAL LOBE, 5; ENFL5]
FBgn0261703	gce	HGNC:700	MIM:126110	ARNT	3		
FBgn0261703	gce	HGNC:7895	MIM:603347	NPAS2	3		
FBgn0261703	gce	HGNC:701	MIM:602550	BMAL1	4		
FBgn0261703	gce	HGNC:16876	MIM:606036	ARNT2	3	615926	615926[WEBB-DATTANI SYNDROME; WEDAS]
FBgn0261703	gce	HGNC:18984	MIM:614517	ARNTL2	4		
FBgn0261705	CG42741	HGNC:6346	MIM:607531	KLF12	5		
FBgn0261705	CG42741	HGNC:6350	MIM:604865	KLF7	4		
FBgn0261705	CG42741	HGNC:16516	MIM:609392	KLF3	5		
FBgn0261705	CG42741	HGNC:6345	MIM:600599	KLF1	3	111150,613566,613673,620969	111150[BLOOD GROUP--LUTHERAN INHIBITOR; INLU],613566[FETAL HEMOGLOBIN QUANTITATIVE TRAIT LOCUS 6; HBFQTL6],613673[ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE IVa; CDAN4A],620969[ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE IVb; CDAN4B]
FBgn0261705	CG42741	HGNC:2235	MIM:602053	KLF6	4	176807,613659	176807[PROSTATE CANCER],613659[GASTRIC CANCER]
FBgn0261705	CG42741	HGNC:6351	MIM:300286	KLF8	6		
FBgn0261705	CG42741	HGNC:18830	MIM:609602	KLF17	3		
FBgn0261705	CG42741	HGNC:51793	MIM:621009	KLF18	3		
FBgn0261710	nocte	HGNC:13918	MIM:142580	PRRC2A	3		
FBgn0261710	nocte	HGNC:24903	MIM:617373	PRRC2C	4		
FBgn0261722	fwe	HGNC:1365	MIM:613104	CACFD1	12		
FBgn0261723	Dbx	HGNC:33185	MIM:619830	DBX1	9		
FBgn0261723	Dbx	HGNC:33186	MIM:620706	DBX2	5		
FBgn0261787	brun	HGNC:30832	MIM:611966	TRAPPC9	13	613192	613192[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 13; MRT13]
FBgn0261788	Ank2	HGNC:492	MIM:612641	ANK1	7	182900	182900[SPHEROCYTOSIS, TYPE 1; SPH1]
FBgn0261788	Ank2	HGNC:493	MIM:106410	ANK2	8	600919	600919[CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED]
FBgn0261788	Ank2	HGNC:494	MIM:600465	ANK3	8	615493	615493[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 37; MRT37]
FBgn0261788	Ank2	HGNC:29024	MIM:611122	ANKRD28	3		
FBgn0261788	Ank2	HGNC:25259	MIM:620861	ANKRD44	4		
FBgn0261788	Ank2	HGNC:26614	MIM:620862	ANKRD52	3		
FBgn0261789	SmD2	HGNC:11159	MIM:601061	SNRPD2	14		
FBgn0261790	SmE	HGNC:11161	MIM:128260	SNRPE	13	615059	615059[HYPOTRICHOSIS 11; HYPT11]
FBgn0261791	SNRPG	HGNC:11163	MIM:603542	SNRPG	14		
FBgn0261791	SNRPG	HGNC:49371		SNRPGP15	9		
FBgn0261792	snRNP-U1-C	HGNC:11157	MIM:603522	SNRPC	11		
FBgn0261793	Trf2	HGNC:19841	MIM:608964	TBPL2	3		
FBgn0261793	Trf2	HGNC:11589	MIM:605521	TBPL1	9		
FBgn0261793	Trf2	HGNC:11588	MIM:600075	TBP	3	168600,607136	168600[PARKINSON DISEASE, LATE-ONSET; PD],607136[SPINOCEREBELLAR ATAXIA 17; SCA17]
FBgn0261794	kcc	HGNC:10910	MIM:600839	SLC12A1	4	601678	601678[BARTTER SYNDROME, TYPE 1, ANTENATAL; BARTS1]
FBgn0261794	kcc	HGNC:10914	MIM:604878	SLC12A6	13	218000,620068	218000[AGENESIS OF THE CORPUS CALLOSUM WITH PERIPHERAL NEUROPATHY; ACCPN],620068[CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2II; CMT2II]
FBgn0261794	kcc	HGNC:10913	MIM:604119	SLC12A4	14		
FBgn0261794	kcc	HGNC:10911	MIM:600840	SLC12A2	4	619080,619081,619083	619080[KILQUIST SYNDROME; KILQS],619081[DEAFNESS, AUTOSOMAL DOMINANT 78; DFNA78],619083[DELPIRE-MCNEILL SYNDROME; DELMNES]
FBgn0261794	kcc	HGNC:10912	MIM:600968	SLC12A3	4	263800	263800[GITELMAN SYNDROME; GTLMNS]
FBgn0261794	kcc	HGNC:13818	MIM:606726	SLC12A5	13	616645,616685	616645[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 34; DEE34],616685[EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 14; EIG14]
FBgn0261794	kcc	HGNC:10915	MIM:604879	SLC12A7	13		
FBgn0261797	Dhc64C	HGNC:2951	MIM:603336	DNAH6	3		
FBgn0261797	Dhc64C	HGNC:2949	MIM:603334	DNAH3	3		
FBgn0261797	Dhc64C	HGNC:2961	MIM:600112	DYNC1H1	14	158600,614228,614563	158600[SPINAL MUSCULAR ATROPHY, LOWER EXTREMITY-PREDOMINANT, 1, AUTOSOMAL DOMINANT; SMALED1],614228[CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2O; CMT2O],614563[CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 13; CDCBM13]
FBgn0261797	Dhc64C	HGNC:2952	MIM:603337	DNAH8	3	619095	619095[SPERMATOGENIC FAILURE 46; SPGF46]
FBgn0261797	Dhc64C	HGNC:2940	MIM:603332	DNAH1	3	617576,617577	617576[SPERMATOGENIC FAILURE 18; SPGF18],617577[CILIARY DYSKINESIA, PRIMARY, 37; CILD37]
FBgn0261797	Dhc64C	HGNC:18661	MIM:610061	DNAH7	3	620356	620356[CILIARY DYSKINESIA, PRIMARY, 50; CILD50]
FBgn0261797	Dhc64C	HGNC:2953	MIM:603330	DNAH9	3	618300	618300[CILIARY DYSKINESIA, PRIMARY, 40; CILD40]
FBgn0261797	Dhc64C	HGNC:2942	MIM:603339	DNAH11	3	611884	611884[CILIARY DYSKINESIA, PRIMARY, 7; CILD7]
FBgn0261797	Dhc64C	HGNC:2950	MIM:603335	DNAH5	3	608644	608644[CILIARY DYSKINESIA, PRIMARY, 3; CILD3]
FBgn0261797	Dhc64C	HGNC:2948	MIM:603333	DNAH2	3	619094	619094[SPERMATOGENIC FAILURE 45; SPGF45]
FBgn0261797	Dhc64C	HGNC:2962	MIM:603297	DYNC2H1	3	613091	613091[SHORT-RIB THORACIC DYSPLASIA 3 WITH OR WITHOUT POLYDACTYLY; SRTD3]
FBgn0261797	Dhc64C	HGNC:2946	MIM:610063	DNAH17	3	618643	618643[SPERMATOGENIC FAILURE 39; SPGF39]
FBgn0261802	CG42748	HGNC:37284		AJM1	6		
FBgn0261804	CG42750	HGNC:23028	MIM:609925	DPEP2	10		
FBgn0261804	CG42750	HGNC:3002	MIM:179780	DPEP1	8		
FBgn0261804	CG42750	HGNC:23029	MIM:609926	DPEP3	8		
FBgn0261808	cu	HGNC:30534	MIM:619001	ANGEL2	3		
FBgn0261808	cu	HGNC:18042	MIM:618069	CNOT6L	3		
FBgn0261808	cu	HGNC:25386	MIM:616519	PDE12	3		
FBgn0261808	cu	HGNC:14254	MIM:608468	NOCT	12		
FBgn0261811	pico	HGNC:14436	MIM:609035	RAPH1	9		
FBgn0261811	pico	HGNC:17379	MIM:609036	APBB1IP	7		
FBgn0261811	pico	HGNC:4567	MIM:601522	GRB7	3		
FBgn0261811	pico	HGNC:4565	MIM:601524	GRB14	3		
FBgn0261822	Bsg	HGNC:1116	MIM:109480	BSG	7	111380	111380[BLOOD GROUP--OK; OK]
FBgn0261822	Bsg	HGNC:17867	MIM:612820	NPTN	5		
FBgn0261823	Asx	HGNC:23805	MIM:612991	ASXL2	7	617190	617190[SHASHI-PENA SYNDROME; SHAPNS]
FBgn0261823	Asx	HGNC:18318	MIM:612990	ASXL1	6	605039,614286	605039[BOHRING-OPITZ SYNDROME; BOPS],614286[MYELODYSPLASTIC SYNDROME; MDS]
FBgn0261823	Asx	HGNC:29357	MIM:615115	ASXL3	7	615485	615485[BAINBRIDGE-ROPERS SYNDROME; BRPS]
FBgn0261832	CG42764	HGNC:18007	MIM:607141	GLIPR2	3		
FBgn0261836	Msp300	HGNC:17089	MIM:608441	SYNE1	6	610743,612998,618484	610743[SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 8; SCAR8],612998[EMERY-DREIFUSS MUSCULAR DYSTROPHY 4, AUTOSOMAL DOMINANT; EDMD4],618484[ARTHROGRYPOSIS MULTIPLEX CONGENITA 3, MYOGENIC TYPE; AMC3]
FBgn0261836	Msp300	HGNC:17084	MIM:608442	SYNE2	5	612999	612999[EMERY-DREIFUSS MUSCULAR DYSTROPHY 5, AUTOSOMAL DOMINANT; EDMD5]
FBgn0261836	Msp300	HGNC:19972	MIM:611121	CLMN	3		
FBgn0261848	CG42780	HGNC:8946	MIM:607076	PI15	6		
FBgn0261848	CG42780	HGNC:16249		R3HDML	6		
FBgn0261848	CG42780	HGNC:21245		PI16	4		
FBgn0261848	CG42780	HGNC:18007	MIM:607141	GLIPR2	3		
FBgn0261848	CG42780	HGNC:28592	MIM:610394	GLIPR1L2	4		
FBgn0261848	CG42780	HGNC:17001	MIM:602692	GLIPR1	4		
FBgn0261848	CG42780	HGNC:28392	MIM:610395	GLIPR1L1	5		
FBgn0261848	CG42780	HGNC:18206		CRISPLD1	5		
FBgn0261848	CG42780	HGNC:25248	MIM:612434	CRISPLD2	5		
FBgn0261848	CG42780	HGNC:16904	MIM:618062	CRISP3	4		
FBgn0261848	CG42780	HGNC:304	MIM:601193	CRISP1	4		
FBgn0261848	CG42780	HGNC:12024	MIM:187430	CRISP2	4		
FBgn0261848	CG42780	HGNC:33849	MIM:616572	CLEC18B	4		
FBgn0261848	CG42780	HGNC:28538	MIM:616573	CLEC18C	4		
FBgn0261848	CG42780	HGNC:30388	MIM:616571	CLEC18A	4		
FBgn0261850	Xpd	HGNC:3434	MIM:126340	ERCC2	14	278730,601675,610756	278730[XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP D; XPD],601675[TRICHOTHIODYSTROPHY 1, PHOTOSENSITIVE; TTD1],610756[CEREBROOCULOFACIOSKELETAL SYNDROME 2; COFS2]
FBgn0261850	Xpd	HGNC:2736	MIM:601150	DDX11	3	613398	613398[WARSAW BREAKAGE SYNDROME; WABS]
FBgn0261850	Xpd	HGNC:15888	MIM:608833	RTEL1	3	615190,616373	615190[DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 5; DKCB5],616373[PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE SYNDROME, TELOMERE-RELATED, 3; PFBMFT3]
FBgn0261850	Xpd	HGNC:20473	MIM:605882	BRIP1	3	114480,609054	114480[BREAST CANCER],609054[FANCONI ANEMIA, COMPLEMENTATION GROUP J; FANCJ]
FBgn0261854	aPKC	HGNC:9412	MIM:176982	PRKCZ	11		
FBgn0261854	aPKC	HGNC:9404	MIM:600539	PRKCI	12		
FBgn0261858	Mzt1	HGNC:33830	MIM:613448	MZT1	4		
FBgn0261859	CG42788	HGNC:29159	MIM:616919	FRMPD1	6		
FBgn0261859	CG42788	HGNC:29382	MIM:301005	FRMPD3	5		
FBgn0261859	CG42788	HGNC:29007	MIM:300838	FRMPD4	8	300983	300983[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 104; XLID104]
FBgn0261862	whd	HGNC:2328	MIM:600528	CPT1A	13	255120	255120[CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY]
FBgn0261862	whd	HGNC:18540	MIM:608846	CPT1C	13	616282	616282[SPASTIC PARAPLEGIA 73, AUTOSOMAL DOMINANT; SPG73]
FBgn0261862	whd	HGNC:2329	MIM:601987	CPT1B	13		
FBgn0261872	scaf6	HGNC:16930	MIM:618539	CHERP	11		
FBgn0261873	sdt	HGNC:13680	MIM:606575	MPP4	3		
FBgn0261873	sdt	HGNC:26542	MIM:610973	MPP7	3		
FBgn0261873	sdt	HGNC:7221	MIM:601114	MPP3	4		
FBgn0261873	sdt	HGNC:18669	MIM:606958	PALS1	11		
FBgn0261881	Ankrd49	HGNC:25970	MIM:619571	ANKRD49	13		
FBgn0261885	osa	HGNC:18040	MIM:614556	ARID1B	12	135900	135900[COFFIN-SIRIS SYNDROME 1; CSS1]
FBgn0261885	osa	HGNC:11110	MIM:603024	ARID1A	12	614607	614607[COFFIN-SIRIS SYNDROME 2; CSS2]
FBgn0261928	blobby	HGNC:20310	MIM:620890	GRTP1	3		
FBgn0261928	blobby	HGNC:29164	MIM:615077	TBC1D30	8		
FBgn0261928	blobby	HGNC:25228	MIM:610440	SGSM3	3		
FBgn0261928	blobby	HGNC:29183	MIM:619152	TBC1D2B	3	619323	619323[NEURODEVELOPMENTAL DISORDER WITH SEIZURES AND GINGIVAL OVERGROWTH; NEDSGO]
FBgn0261928	blobby	HGNC:18026	MIM:609871	TBC1D2	3		
FBgn0261929	5-HT2B	HGNC:5294	MIM:601122	HTR2B	7		
FBgn0261929	5-HT2B	HGNC:5295	MIM:312861	HTR2C	8		
FBgn0261929	5-HT2B	HGNC:5293	MIM:182135	HTR2A	9	164230,181500,608516	164230[OBSESSIVE-COMPULSIVE DISORDER; OCD],181500[SCHIZOPHRENIA; SCZD],608516[MAJOR DEPRESSIVE DISORDER; MDD]
FBgn0261930	vnd	HGNC:7837	MIM:607808	NKX2-4	3		
FBgn0261930	vnd	HGNC:7836	MIM:606727	NKX2-3	3		
